name	arabicName	scientificName	price	imageUrl	categoryName	company	route
AVEROLOSIN 2 GM GR. 7 SACHETS	أفيرولوسين جر	STRONTIUM-89 CHLORIDE	43.0		OSTEOPOROSIS.ANTIRESORPTIVES	AVERROES PHARMA-EGYPT	EFF
AVEROMILAN 50 MG 30 F.C.TABS.	أفيروميلان	MILNACIPRAN HYDROCHLORIDE	106.5		PSYCHIATRIC.ANTIDEPRESSANTS	AVERROES PHARMA	ORAL.SOLID
AVEROPREG 100MG 15 CAPS.	أفيروبريج	PREGABALIN	69.0		ANTI-EPILEPTIC.GABA ANALOGS	EL-OBOUR > AVERROES PHARMA-EGYPT	ORAL.SOLID
AVEROPREG 100MG/5ML SYRUP 60 ML	أفيروبريج /	PREGABALIN	55.5		ANTI-EPILEPTIC.GABA ANALOGS	AVERROES PHARMA-EGYPT	ORAL.LIQUID
AVEROPREG 50MG 20 CAPS.	أفيروبريج	PREGABALIN	64.0		ANTI-EPILEPTIC.GABA ANALOGS	EL-OBOUR > AVERROES PHARMA-EGYPT	ORAL.SOLID
AVEROSOMNIA 3 MG 20 F.C. TABS.	أفيروسومنيا	ESZOPICLONE	54.0		PSYCHIATRIC.ANXIOLYTICS-HYPNOTICS	AVERROES PHARMA	ORAL.SOLID
AVEROTHIAZIDE 10/40/12.5 MG 30 F.C.TABS.	أفيروثيازيدي 10/40/	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	126.0		ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	AVERROES PHARMA-EGYPT	ORAL.SOLID
AVEROTHIAZIDE 5/20/12.5 MG 30 F.C.TABS.	أفيروثيازيدي 5/20/	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	93.0		ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	AVERROES PHARMA-EGYPT	ORAL.SOLID
AVEROTHIAZIDE 5/40/12.5 MG 30 F.C.TABS.	أفيروثيازيدي 5/40/	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	123.0		ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	AVERROES PHARMA-EGYPT	ORAL.SOLID
AVEROTHIAZIDE 5/40/25MG 30 F.C.TABS.	أفيروثيازيدي 5/40/	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	123.0		ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	AVERROES PHARMA	ORAL.SOLID
AVEROZOLID 100MG/5ML SUSP. 150ML	أفيروزوليد /	LINEZOLID	106.0		ANTIBIOTIC.OXAZOLIDINONE	EL-OBOUR > AVERROES PHARMA	EFF
AVEROZOLID 100MG/5ML SUSP. 60 ML	أفيروزوليد /	LINEZOLID	67.0		ANTIBIOTIC.OXAZOLIDINONE	EL-OBOUR > AVERROES PHARMA-EGYPT	EFF
AVEROZOLID 200MG/100ML I.V. INFUSION 300 ML	أفيروزوليد /	LINEZOLID	126.0		ANTIBIOTIC.OXAZOLIDINONE	OTSUKA > AVERROES PHARMA-EGYPT	INJECTION
AVICHEST 2% 100ML SYRUP FOR CHILDREN & INFANTS	أفيتشيست 2% تشيلدرين & إنفانتس	CARBOCYSTEINE	5.8		MUCOLYTIC	SANOFI	ORAL.LIQUID
AVICHEST 375 MG 20 CAPS.	أفيتشيست	CARBOCYSTEINE	6.8		MUCOLYTIC	SANOFI	ORAL.SOLID
AVICHEST 5% SYRUP FOR ADULT 100ML	أفيتشيست 5% أدولت	CARBOCYSTEINE	7.0		MUCOLYTIC	SANOFI	ORAL.LIQUID
AVIL 45.5MG/2ML 6 I.M. AMPS.	أفيل / 6	PHENIRAMINE	69.0		ANTI-HISTAMINE.ANTI-ALLERGY	SANOFI	INJECTION
AVILAC 10 SACHETS	أفيلاك	FENUGREEK SEEDS+FENNEL SEEDS+GINGER ROOTS+ANISE SEEDS	120.0		LACTAGOGUE	PHARMAZAD > AVICENNA PHARM	EFF
AVIPECT SYRUP 100 ML	أفيبيكت	AMMONIUM CHLORIDE+PHENIRAMINE	9.0		COUGH PRODUCTS	SANOFI	ORAL.LIQUID
AVIPIRAVIR 200 MG 40 F.C.TABS.	أفيبيرافير	FAVIPIRAVIR	404.0		ANTIVIRAL	EVA PHARMA	ORAL.SOLID
AVIROX CREAM 30 GM	أفيروكس	ALLANTOIN+ALLIUM CEPA+ASCORBIC ACID+BETACAROTENE+CALENDULA OFFICINALIS+ECHINACEA PALLIDA+GLYCYRRHIZA	135.0		HEALING TOPICAL	HI-CARE > ROVENTIS PHARMA	TOPICAL
AVIVAPRIL 10/12.5 MG 28 TABS.	أفيفابريل 10/	HYDROCHLOROTHIAZIDE+RAMIPRIL	54.0		ANTI-HYPERTENSIVE.COMBINED ACE WITH DIURETIC	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
AVIVAPRIL 5 / 12.5 MG 21 TABS.	أفيفابريل 5 /	HYDROCHLOROTHIAZIDE+RAMIPRIL	33.0		ANTI-HYPERTENSIVE.COMBINED ACE WITH DIURETIC	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
AVIVAVASC 10/160MG 28 F.C. TABS.	أفيفافاسك 10/	AMLODIPINE+VALSARTAN	140.0		ANTI-HYPERTENSIVE. COMBINED ANGIOTENSIN BLOCKER WITH CALCIUM CHANNEL BLOCKER	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
AVIVAVASC 5/160MG 28 F.C. TABS.	أفيفافاسك 5/	AMLODIPINE+VALSARTAN	124.0		ANTI-HYPERTENSIVE. COMBINED ANGIOTENSIN BLOCKER WITH CALCIUM CHANNEL BLOCKER	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
AVOBEANO 10 CAPS.	أفوبيانو	AVOCADO+SOYBEAN	150.0		JOINT SUPPORT	FARMAZAD > CANTRET	ORAL.SOLID
AVOCAPI 10CAPS.	أفوكابي	AVOCADO OIL+SOYA BEAN OIL	8.5		JOINTS DEGENERATION	ALFACURE PHARMACEUTICALS	ORAL.SOLID
AVODART 0.5 MG 30 CAPS.	أفودارت	DUTASTERIDE	313.0		5-ALPHA-REDUCTASE INHIBITOR	CATALENT SCHORNDOF GMBH-GERMANY > GLAXO SMITHKLINE	ORAL.SOLID
AVONEX 30 MCG (6MIU) 4 SYRINGES	أفونيكس 4 سيرينجيس	INTERFERON BETA-1A	14875.0		MULTIPLE SCLEROSIS	BIOGEN > RAMCO	INJECTION
AVOREND 30 F.C. TABS.	أفوريند	GLUCOSAMINE+CHONDROITIN+AVOCADO SOYBEAN UNSAPONIFIABLES (ASU)+VITAMIN C+VITAMIN E+MANGANESE	300.0		ANTI-RHEUMATIC.OSTEOARTHRITIS.ANABOLIC AGENTS	> TREND PHARM	ORAL.SOLID
AVOREXAL 30 CAPS.	أفوريكسال	AVOCADO OIL+SOYA BEAN OIL	270.0		JOINTS ARTHRITIS	DELTA PHARMA	ORAL.SOLID
AVOSCALDINE 300MG 20 SOFT GELATIN CAPS.	أفوسكالديني 20 سوفت جيلاتين	AVOCADO OIL+SOYA BEAN OIL	27.6		OSTEOARTHRITIS	SIGMA > CHEMIPHARM	ORAL.SOLID
AVOSOYA 30 CAPS.	أفوسويا	AVOCADO OIL+SOYA BEAN OIL	350.0		JOINTS ARTHRITIS	DEBEIKY > TREND PHARM	ORAL.SOLID
AVRISURG TOPICAL CREAM 30 GM	أفريسورج	LIDOCAINE+PRILOCAINE	55.0		LOCAL ANESTHETIC	MEDIZEN PHARMACEUTICAL INDUSTRIES	TOPICAL
AWADICIPRO 500 MG 10 F.C. TABS.	أواديسيبرو	CIPROFLOXACIN	69.0		ANTIBIOTIC.QUINOLONE	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWADILEVO 500 MG 10 TABS.	أواديليفو	LEVOFLOXACIN	92.0		ANTIBIOTIC.QUINOLONE	HP PHARMA	ORAL.SOLID
AWADIST 1000 MG 20 F.C. TABS.	أواديست	PARACETAMOL(ACETAMINOPHEN)	60.0		ANTIPYRETIC	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWADIST COLD & FLU 20 F.C. TABS.	أواديست كولد & فلو	PARACETAMOL(ACETAMINOPHEN)+PSEUDOEPHEDRINE+TRIPROLIDINE	48.0		COLD PRODUCTS	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWADIST COLD & FLU DAY 20 F.C. TABS.	أواديست كولد & فلو داي	PARACETAMOL(ACETAMINOPHEN)+PSEUDOEPHEDRINE+LORATADINE	38.0		COLD PRODUCTS	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWADIST JOINT 665 MG 20 F.C. TABS.	أواديست جوينت	PARACETAMOL(ACETAMINOPHEN)	30.0		ANTIPYRETIC	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWADIST MIGRAINE 20 F.C. TABS.	أواديست ميجرايني	PARACETAMOL(ACETAMINOPHEN)+CAFFEINE+ERGOTAMINE	26.0		ANTIMIGRAINE	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWADIST PLUS 20 F.C. TABS.	أواديست بلوس	DIPHENHYDRAMINE+PARACETAMOL(ACETAMINOPHEN)	56.0		COLD PRODUCTS	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWADIST RELAX 20 F.C. TABS.	أواديست ريلاكس	METHOCARBAMOL+PARACETAMOL(ACETAMINOPHEN)	30.0		CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT	HIGH PERFORMANCE PHARMA (HP PHARMA)	ORAL.SOLID
AWAZI 600 MG 10 F.C. TABS.	أوازي	LINEZOLID	182.0		ANTIBIOTIC.OXAZOLIDINONE	HP PHARMA	ORAL.SOLID
AXIN 150 MG 20 CAPS.	أكسين	NIZATIDINE	21.0		PEPTIC ULCER.ANTI-HISTAMINE.H2 ANTAGONIST	FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
AXIOM MELATONIN 1 MG 30 TABS.	أكسيوم ميلاتونين	MELATONIN	120.0		SLEEP AID	> AXIOM	ORAL.SOLID
AXIOM MELATONIN 3 MG 30 TABS.	أكسيوم ميلاتونين	MELATONIN	150.0		SLEEP AID	> AXIOM	ORAL.SOLID
AXIOM MELATONIN 5 MG 30 TABS.	أكسيوم ميلاتونين	MELATONIN	240.0		SLEEP AID	> AXIOM	ORAL.SOLID
AYAPENAM 500/500MG VIAL FOR I.V. INF.	أيابينام 500/	CILASTATIN+IMIPENEM	289.0		ANTIBIOTIC	MISR > ARAX PHARM. IND.	INJECTION
AYLAFIORA 50 GM CREAM	أيلافيورا	PANTHENOL+ZINC OXIDE+CHAMOMILLA RECUTITA	60.0		PANTHENOL CREAM	BRAND INTERNATIONAL > VILATRIQ	TOPICAL
AZADERM 20% CREAM 30 GM	أزاديرم 20%	AZELAIC ACID	87.0		ANTI-ACNE	MUP	TOPICAL
AZALIDE 200MG/5ML SUSP. 15ML	أزاليدي /	AZITHROMYCIN	53.0		ANTIBIOTIC.MACROLIDE	UP PHARMA	ORAL.LIQUID
AZALIDE 250MG 6 CAPS.	أزاليدي	AZITHROMYCIN	49.5		ANTIBIOTIC.MACROLIDE	UP PHARMA	ORAL.SOLID
AZALIDE 500MG 3 CAPS.	أزاليدي	AZITHROMYCIN	52.0		ANTIBIOTIC.MACROLIDE	UP PHARMA	ORAL.SOLID
AZANIA 5 BILLION 10 SACHETS	أزانيا 5 بيلليون	PROBIOTIC BLEND( LACTOBACILLUS PLANTARUM+BIFIDOBACTERIUM LONGUM SUBSP.INFANTIS)+WHEY PROTEIN CONCENTRATE	110.0		ANTIDIARRHEAL PROBIOTICS	PHARMAZAD > NOVOGEN	EFF
AZARGA SUSP. EYE DROPS 5 ML	أزارجا . إيي	BRINZOLAMIDE+TIMOLOL	192.0		ANTIGLAUCOMA	NOVARTIS > NOVARTIS PHARMA SCIENTIFIC OFFICE	EYE
AZARIN 50 MG 30 TABS.(N/A YET)	أزارين	AZATHIOPRINE	24.0		IMMUNOSUPPRESSANT	HI-PHARM	ORAL.SOLID
AZATHIOPRINE RPG 50 MG 100 TABS.	أزاثيوبريني ربج	AZATHIOPRINE	156.0		IMMUNOSUPPRESSANT	RPG LIFE SCIENCES-INDIA > INTERNATIONAL TRADING OFFICE	ORAL.SOLID
AZATHIOPRINE RPG 50 MG 30 TABS.	أزاثيوبريني ربج	AZATHIOPRINE	68.0		IMMUNOSUPPRESSANT	RPG LIFE SCIENCES-INDIA > INTERNATIONAL TRADING OFFICE	ORAL.SOLID
AZATHIOPRINE-EVAPHARMA 100 MG 30 F.C.TABS.	أزاثيوبريني-إفافارما	AZATHIOPRINE	153.0		IMMUNOSUPPRESSANT	EVA PHARMA	ORAL.SOLID
AZATHIOPRINE-EVAPHARMA 25 MG 30 F.C.TABS.	أزاثيوبريني-إفافارما	AZATHIOPRINE	60.0		IMMUNOSUPPRESSANT	EVA PHARMA	ORAL.SOLID
AZATHIOPRINE-EVAPHARMA 50 MG 30 F.C.TABS.	أزاثيوبريني-إفافارما	AZATHIOPRINE	96.0		IMMUNOSUPPRESSANT	EVA PHARMA	ORAL.SOLID
AZATHIOPRINE-EVAPHARMA 75 MG 30 F.C.TABS.	أزاثيوبريني-إفافارما	AZATHIOPRINE	123.0		IMMUNOSUPPRESSANT	EVA PHARMA	ORAL.SOLID
AZATHIOPRINE-MYLAN 50 MG 100 TABS.	أزاثيوبريني-ميلان	AZATHIOPRINE	198.0		IMMUNOSUPPRESSANT	MYLAN S.A.S > ONE PHARMA MEDICS	ORAL.SOLID
AZATRIBACT 200MG/5ML SUSP. 22.5 ML	أزاتريباكت /	AZITHROMYCIN	15.0		ANTIBIOTIC.MACROLIDE	RIVA PHARMA S.A.E.	ORAL.LIQUID
AZATRIBACT 250MG 6 CAPS.	أزاتريباكت	AZITHROMYCIN	15.0		ANTIBIOTIC.MACROLIDE	RIVA PHARMA S.A.E.	ORAL.SOLID
AZATRIBACT 500MG 3 CAPS.	أزاتريباكت	AZITHROMYCIN	13.5		ANTIBIOTIC.MACROLIDE	RIVA PHARMA S.A.E.	ORAL.SOLID
AZECLEAR 20% CREAM 30 GM	أزيكليار 20%	AZELAIC ACID	21.6		ANTI-HISTAMINE.ANTI-ALLERGY	BIOPHARM EGYPT > SAJA PHARMA	TOPICAL
AZELAST 0.05% EYE DROPS 5 ML	أزيلاست 0.05% إيي	AZELASTINE	15.0		ANTIHISTAMINE	RAMEDA > HIKMA PHARMA	EYE
AZELAST PLUS 125/50 MCG NASAL SPRAY 25 ML	أزيلاست بلوس 125/	AZELASTINE+FLUTICASONE PROPIONATE	102.0		ANTIHISTAMINE.MAST CELL STABILIZER PLUS CORTICOSTEROID	HIKMA PHARMA	SPRAY
AZEMIBE 10/10MG 10 F.C. TABS.	أزيميبي 10/	ATORVASTATIN+EZETIMIBE	30.0		ANTIHYPERLIPIDEMIC.CHOLESTEROL ABSORPTION INHIBITORS.COMBINED WITH STATIN	EGPI > INNOVISION PHARM	ORAL.SOLID
AZEMIBE 10/20MG 10 F.C. TABS.	أزيميبي 10/	ATORVASTATIN+EZETIMIBE	33.0		ANTIHYPERLIPIDEMIC.CHOLESTEROL ABSORPTION INHIBITORS.COMBINED WITH STATIN	EGPI > INNOVISION PHARM	ORAL.SOLID
AZETASINE 10/10MG 10 F.C. TABS.	أزيتاسيني 10/	EZETIMIBE+SIMVASTATIN	16.2		ANTIHYPERLIPIDEMIC.CHOLESTEROL ABSORPTION INHIBITORS.COMBINED WITH STATIN	MEPACO	ORAL.SOLID
AZGOCLATENS EYE DROPS 5ML	أزجوكلاتينس إيي	BRIMONIDINE+TIMOLOL	39.0		ANTIGLAUCOMA	GRAND PHARMA > APIC	UNKNOWN
AZGODIABETO 2/30 MG 20 TAB.	أزجوديابيتو 2/	GLIMEPIRIDE+PIOGLITAZONE	24.0		ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	SEDICO > APIC	ORAL.SOLID
AZGOFLOX 400MG 10 F.C. TABS.	أزجوفلوكس	MOXIFLOXACIN	184.0		ANTIBIOTIC.QUINOLONE	MASH PREMIERE	ORAL.SOLID
AZGOMEXOL 1% EYE DROPS 5 ML	أزجوميكسول 1% إيي	RIMEXOLONE	15.6		GLUCOCORTICOID	GRAND PHARMA > APIC	EYE
AZGOVANC 20MG 7 CAPS.	أزجوفانك	OMEPRAZOLE+SODIUM BICARBONATE	24.5		PEPTIC ULCER.PROTON PUMP INHIBITOR	SABAA > APIC	ORAL.SOLID
AZGOVANC 40MG 7 CAPS.	أزجوفانك	OMEPRAZOLE+SODIUM BICARBONATE	47.5		PEPTIC ULCER.PROTON PUMP INHIBITOR	SABAA > APIC	ORAL.SOLID
AZHA CREAM SPF20. 30 GM	أزها سبف20	ZINC OXIDE+AVOBENZONE+OXYBENZONE+LIQUORICE EXT+GREEN TEA EXT+MULBERRY EXT+GINKGO BILOBA EXT+LEMON EX	89.0		SUB BLOCK	HI-CARE > ALBA PHARMA	TOPICAL
AZHA CREAM SPF20. 60 GM	أزها سبف20	ZINC OXIDE+AVOBENZONE+OXYBENZONE+LIQUORICE EXT+GREEN TEA EXT+MULBERRY EXT+GINKGO BILOBA EXT+LEMON EX	94.0		SUB BLOCK	HI-CARE > ALBA PHARMA	TOPICAL
AZHA CREAM SPF20. 75 GM	أزها سبف20	ZINC OXIDE+AVOBENZONE+OXYBENZONE+LIQUORICE EXT+GREEN TEA EXT+MULBERRY EXT+GINKGO BILOBA EXT+LEMON EX	189.0		SUB BLOCK	HI-CARE > ALBA PHARMA	TOPICAL
AZI-ONCE 200MG/5ML SUSP. 15ML	أزي-أونسي /	AZITHROMYCIN	43.0		ANTIBIOTIC.MACROLIDE	JAMJOOM PHARMACEUTICALS	ORAL.LIQUID
AZI-ONCE 200MG/5ML SUSP. 22.5ML	أزي-أونسي /	AZITHROMYCIN	34.0		ANTIBIOTIC.MACROLIDE	JAMJOOM PHARMACEUTICALS	ORAL.LIQUID
AZI-ONCE 200MG/5ML SUSP. 30ML	أزي-أونسي /	AZITHROMYCIN	41.5		ANTIBIOTIC.MACROLIDE	JAMJOOM PHARMACEUTICALS	ORAL.LIQUID
AZI-ONCE 250MG 6 CAPS.	أزي-أونسي	AZITHROMYCIN	54.0		ANTIBIOTIC.MACROLIDE	JAMJOOM PHARMACEUTICALS	ORAL.SOLID
AZIMACRON 500 MG 3 F.C. TABS.	أزيماكرون	AZITHROMYCIN	63.0		ANTIBIOTIC.MACROLIDE	SABAA	ORAL.SOLID
AZINDAMON 500MG 3 F.C.TAB.	أزيندامون	AZITHROMYCIN	21.75		ANTIBIOTIC.MACROLIDE	ORGANOPHARMA > MODERN OFFICE FOR IMPORT	ORAL.SOLID
AZIROWA 1000 MG 2 F.C. TABS.	أزيرووا	AZITHROMYCIN	44.0		ANTIBIOTIC.MACROLIDE	AL ROWAD PHARMACEUTICAL INDUSTRIAL CO.	ORAL.SOLID
AZITANAD 500 MG 3 F.C. TABS.	أزيتاناد	AZITHROMYCIN	63.0		ANTIBIOTIC.MACROLIDE	INAD PHARMA	ORAL.SOLID
AZITHROCHIDIA 1% EYE DROPS 15*0.4ML SDU	أزيثروتشيديا 1% إيي 15 سدو	AZITHROMYCIN	66.0		ANTIBIOTIC.MACROLIDE	ORCHIDIA	EYE
AZITHROGLOB 500 MG VIAL I.V. INF.	أزيثروجلوب	AZITHROMYCIN	50.0		ANTIBIOTIC.MACROLIDE	GLOBAL PHARMACEUTICAL INDUSTRIES	INJECTION
AZITHROMASH 500 MG 3 F.C. TABS.	أزيثروماش	AZITHROMYCIN	48.0		ANTIBIOTIC.MACROLIDE	MASH PREMIERE	ORAL.SOLID
AZITHROMIN 250MG 6 CAPS.	أزيثرومين	AZITHROMYCIN	31.5		ANTIBIOTIC.MACROLIDE	EL NILE.	ORAL.SOLID
AZITHROMYCIN-AUG 500 MG 6 F.C.TABS.	أزيثروميسين-أوج	AZITHROMYCIN	126.0		ANTIBIOTIC.MACROLIDE	AUG PHARMA	ORAL.SOLID
AZITHROTREAT 2GM/60ML PD. FOR ORAL SUSP.	أزيثروتريات / بد. أورال	AZITHROMYCIN	44.0		ANTIBIOTIC.MACROLIDE	SIGMA > ANDALOUS PHARMA	ORAL.LIQUID
AZIWOK 200MG/5ML SUSP. 15ML	أزيووك /	AZITHROMYCIN	27.0		ANTIBIOTIC.MACROLIDE	GLOBAL NAPI PHARMACEUTICALS > WOCKHARDT	ORAL.LIQUID
AZIWOK 250MG 6 CAPS.	أزيووك	AZITHROMYCIN	45.0		ANTIBIOTIC.MACROLIDE	GLOBAL NAPI PHARMACEUTICALS > WOCKHARDT	ORAL.SOLID
AZOLACONE 200 MG VIAL(N/A YET)	أزولاكوني	VORICONAZOLE	400.0		ANTIFUNGALS.TRIAZOLES	SIGMA TEC > SIGMA	INJECTION
AZOLMIGRA 5 MG 2 ORO-DISPERSIBLE TABS.	أزولميجرا 2 أورو-ديسبيرسيبلي	ZOLMITRIPTAN	18.0		ANTIMIGRAINE.VASOCONSTRICTOR AGENTS.SELECTIVE SEROTONIN AGONIST	MUP	ORAL.SOLID
AZOMYCIN 200MG/5ML SUSP. 15ML	أزوميسين /	AZITHROMYCIN	15.6		ANTIBIOTIC.MACROLIDE	PHARCO	ORAL.LIQUID
AZOMYCIN 250MG 6 CAPS.	أزوميسين	AZITHROMYCIN	25.2		ANTIBIOTIC.MACROLIDE	PHARCO	ORAL.SOLID
AZOPT 1% EYE DROPS 5 ML	أزوبت 1% إيي	BRINZOLAMIDE	57.0		ANTIGLAUCOMA	NOVARTIS > NOVARTIS SCIENTIFIC OFFICE	EYE
AZROLANTA 500 MG VIAL	أزرولانتا	AZITHROMYCIN	126.0		ANTIBIOTIC	RAMEDA > NEW BOSTON PHARMACEUTICALS	INJECTION
AZROLID 200MG/5ML PD. FOR ORAL SUSP. 15ML	أزروليد / بد. أورال	AZITHROMYCIN	45.0		ANTIBIOTIC.MACROLIDE	PHARCO > AMRIYA	ORAL.LIQUID
AZROLID 200MG/5ML PD. FOR ORAL SUSP. 22.5ML	أزروليد / بد. أورال	AZITHROMYCIN	37.0		ANTIBIOTIC.MACROLIDE	PHARCO > AMRIYA	ORAL.LIQUID
AZROLID 200MG/5ML PD. FOR ORAL SUSP. 30ML	أزروليد / بد. أورال	AZITHROMYCIN	62.0		ANTIBIOTIC.MACROLIDE	PHARCO > AMRIYA	ORAL.LIQUID
AZYLDROX 100 MG S.C. VIAL 5 ML	أزيلدروكس	AZACITIDINE	2786.0		ANTINEOPLASTIC	HIKMA SPECIALIZED PHARMACEUTICALS	INJECTION
B.B.C. ORAL SPRAY 25 ML	ب.ب.ك. أورال	BENZOCAINE+BENZYDAMINE+CETALKONIUM	49.0		NSAID.ANALGESIC.ANTIBACTERIAL	AMOUN	SPRAY
B.C.G. VACCINE 1 MG AMP.	ب.ك.ج. فاكسيني	VACCINE BCG	1.25		VACCINE	VACSERA	INJECTION
B.C.G. VACCINE 2 MG AMP.	ب.ك.ج. فاكسيني	VACCINE BCG	1.25		VACCINE	VACSERA	INJECTION
B2B SEA WATER 70 ML NASAL SPRAY	ب2ب سيا واتير	SEA WATER	80.0		SEA WATER NASAL SPRAY	EL NILE FACTORY > BE HEALTHY COMPANY	SPRAY
BABETONE SYRUP SUGAR FREE 120 ML	بابيتوني سوجار فري	THYME+FENNEL+BEE PROPOLIS+ROSE HIP	35.0		COUGH PRODUCTS	AL ESRAA PHARMACEUTICAL OPTIMA	ORAL.LIQUID
BABONGE MAS HERBAL DRINK SYRUP 60 ML	بابونجي ماس هيربال درينك	MINT+ANISE+CHAMOMILE+DILL	65.0		GIT DISTURBANCES	TADAWENA	ORAL.LIQUID
BABY CALCIUM  120ML SYRUP	بابي كالسيوم	CALCIUM	75.0		CALCIUM	ORGANO > PHARACAST	ORAL.LIQUID
BABY NADIF NASAL SPRAY 50 ML	بابي ناديف	HYPERTONIC SEAWATER	390.0		NASAL DECONGESTANT	CRAB SINERGY > ROTABIOGEN	SPRAY
BABY PHI 10 ML ORAL DROPS	بابي في أورال	PROBIOTIC L. RHAMNOSUS GG 1B CFU	109.0		ORAL DROPS	DAWA EGYPT INTERNATIONAL > PHI PHARMA	ORAL.LIQUID
BABY RELIEF 12.5 MG 10 SUPP.	بابي ريليف 10 سوبب	DICLOFENAC SODIUM	36.0		NSAID.ACETIC ACID DERIVATIVES	PHAROPHARMA	RECTAL
BABY RELIEF 25 MG 10 SUPP.	بابي ريليف 10 سوبب	DICLOFENAC SODIUM	38.0		NSAID.ACETIC ACID DERIVATIVES	PHAROPHARMA	RECTAL
BABY REST 40MG/0.6ML ORAL DROPS 15 ML	بابي ريست / أورال	SIMETHICONE	16.0		ANTIFLATULENT	PHARCO	ORAL.LIQUID
BABY TENZ 15 ML ORAL DROPS	بابي تينز أورال	PROBIOTIC BLEND(LACTOBACILLUS RHAMNOSUS GG)	76.0		SUPPORTS DIGESTIVE SYSTEM HEALTH	PHARMA ZAD > HEMALIFE PHARMACEUTICALS	ORAL.LIQUID
BABY WAY CREAM  125 GRAM	بابي واي 125 جرام	ZINC OXIDE+PANTHENOL+ALEO VERA EXTRACT+VITAMIN E+GLYCERIN	85.0		BABY CREAM	SMARTEC > REMEDIUM	TOPICAL
BABY WELL CAMOMILE DRINK 150 GM	بابي ويلل كاموميلي درينك	DEXTROSE+HERBAL EXTRACTS FROM CHAMOMILE	85.0		DRINKS	GO VITA > COPAD PHARMA	UNKNOWN
BABY WELL HERBAL DRINK 150 GM	بابي ويلل هيربال درينك	DEXTROSE+HERBAL EXTRACTS (LIME BLOSSOM - BALMINT - PEPPERMINT - THYME - PRIMROSE - HEALTHER)	85.0		DRINKS	GO VITA > COPAD PHARMA	UNKNOWN
BABYLAND ORS 235 ML TETRPACK	بابيلاند أورس تيترباك	GLUCOSE+SODIUM+POTASSIUM+ZINC	62.5		ORS	YOULAND PHARMACEUTICAL	ORAL.LIQUID
BABYLYTE ORAL REHYDRATION SOL. 240 ML	بابيليتي أورال ريهيدراتيون	GLUCOSE (DEXTROSE)+POTASSIUM CITRATE+SODIUM CHLORIDE+SODIUM CITRATE	10.0		ORS	PHARMACEUTICAL SOLUTION INDUSTRIES > AL KAMAL IMPORTING & MARKETING CO	UNKNOWN
BABYRHINO SYRUP 100ML	بابيرهينو	CHLORPHENIRAMINE+PARACETAMOL(ACETAMINOPHEN)+PSEUDOEPHEDRINE	7.5		COLD PRODUCTS	GLOBAL NAPI PHARMACEUTICALS	ORAL.LIQUID
BACILOMISK 10 BILLION  20 CAPSULES	باسيلوميسك 10 بيلليون	LACTOBACILLUS REUTERI	180.0		FOOD SUPPLEMET	DAWA EGYPT INTERNATIONAL > MTS-MED	ORAL.SOLID
BACLOFEN 10 MG 20 TABS.	باكلوفين	BACLOFEN	30.0		CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT	MISR > AL DELTA PHARMACEUTICALS TRADING CO.	ORAL.SOLID
BACQURE 500/500MG PWD. FOR I.V. INF. VIAL	باككوري 500/ بود	CILASTATIN+IMIPENEM	219.0		ANTIBIOTIC	SUN PHARMACEUTICAL INDUSTRIES LTD.	INJECTION
BACTICEFDIN 125 MG/5ML PD. FOR ORAL SUSP. 60 ML	باكتيسيفدين / بد. أورال	CEFDINIR	36.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	SIGMA TEC > MISR	ORAL.LIQUID
